sample_id,air_volume,cold_air_press,hot_air_press,oxygen,hot_air_temp,coal_rate,humidity,gas_rate,furnace_top_press,upper_press_diff,lower_press_diff,total_press_diff,air_press_ratio,furnace_top_temp_avg,air_speed,furnace_throat_temp,pig,all_quality,consumption,fuel_rate,coke_rate
R2S2_TRAIN_B27FCAD5D8AA,4171.501161,381.125430,374.640510,11303.206824,1183.156073,35.009549,10.157389,48.589460,219.940286,47.831775,107.812652,155.644427,26.128186,172.931021,286.131442,221.828823,32.145167,57.537356,1.652687,514.836047,325.308616
R2S2_TRAIN_5FBF6DB7F6B6,4212.775110,405.027413,391.280125,9491.224164,1187.707151,39.937500,3.527036,49.340217,219.993477,53.232107,117.143533,170.375640,24.447977,176.783670,287.985657,216.931710,34.029177,57.656036,1.648600,496.919045,313.054844
R2S2_TRAIN_1C7F4A046754,4317.122979,390.620350,383.412402,12301.698135,1181.890516,42.937500,15.761878,47.095499,219.975452,49.012826,106.914600,155.927426,26.329203,132.889384,293.965121,190.414200,34.571121,58.052515,1.640953,503.394793,321.376305
R2S2_TRAIN_E923BCC0BC48,4188.887040,394.737212,389.025432,10545.669816,1187.624848,38.424067,15.580490,48.803206,219.982735,48.802910,110.069350,158.872261,25.431760,162.029048,286.715470,211.497100,33.022418,57.656779,1.653983,505.854007,319.146825
R2S2_TRAIN_A93C5CF23519,4129.425664,395.534615,380.930726,13740.127114,1186.127045,40.063378,26.180672,46.557477,219.923209,47.876179,115.837252,163.713431,24.911147,210.702775,284.797243,232.462016,34.385535,57.512323,1.651922,520.107457,332.452882
R2S2_TRAIN_35410EF1C1BF,4254.738394,396.738549,384.075119,13797.816807,1138.405007,41.687500,8.693102,47.280507,219.946604,48.381696,115.419727,163.801423,25.460748,188.952258,291.936625,162.184968,34.095883,57.339468,1.662000,501.593245,317.529593
R2S2_TRAIN_36B48F5D6AB3,4220.042952,401.042544,390.694092,11352.554655,1185.232278,43.778263,25.267207,48.904182,219.949332,53.843221,116.067727,169.910949,24.500061,142.007691,292.027479,241.321520,34.439254,57.510433,1.657900,495.370156,305.622866
R2S2_TRAIN_F0E599681A64,4006.301843,386.934606,368.794805,4209.408180,1200.005453,37.402650,10.349679,48.531653,219.930336,55.981286,91.999686,147.980972,26.843898,148.766771,287.854880,222.566217,31.395912,57.303193,1.665865,499.550995,317.937699
R2S2_TRAIN_D42A7B62C184,4226.564754,393.584132,383.575114,11498.410207,1200.076094,40.125000,19.423321,48.543334,219.941469,52.405443,113.434882,165.840324,25.567512,158.768008,289.439816,217.699595,34.452216,57.695475,1.655483,522.050308,344.355756
R2S2_TRAIN_6C02FFFDEDCD,4223.477280,400.819663,385.087692,10253.048854,1196.685834,41.437500,8.155439,49.198332,220.001046,52.098083,114.680991,166.779074,25.886451,133.592535,292.537077,238.033008,34.528769,57.381423,1.656100,497.917979,315.105775
R2S2_TRAIN_9F857B070123,4228.534325,400.165427,391.017438,13855.273963,1186.844967,44.375000,10.621101,48.858372,220.013090,51.935688,119.238331,171.174020,25.453679,133.953695,291.229039,220.097132,34.532966,57.265777,1.659852,496.874222,311.154058
R2S2_TRAIN_D5DF63314C32,4191.509447,403.339054,392.840059,12538.287030,1181.378706,43.062500,14.466680,48.062086,216.003732,48.800698,120.349190,169.149888,23.752661,153.059398,287.289275,208.566675,34.533627,57.455287,1.661700,509.179612,322.984345
R2S2_TRAIN_3850B5A320CF,4145.318199,394.200256,383.988405,10227.721078,1187.115616,38.437500,25.453418,48.875143,219.999898,50.699649,103.765867,154.465516,26.051109,218.971699,278.043745,218.466453,31.706727,57.326044,1.657200,516.542195,338.052090
R2S2_TRAIN_01245FDEA6AB,4204.394020,398.461896,385.984527,14684.244814,1184.082447,43.994364,9.724398,47.884689,219.995852,48.389557,117.061500,165.451057,26.307004,141.555236,292.068274,161.386501,34.575935,57.323127,1.661025,514.292261,324.733844
R2S2_TRAIN_9D7CD99A398C,4266.300220,404.081770,390.461909,13372.891759,1181.968084,46.173721,12.193655,47.312520,220.029995,50.547686,120.299307,170.846993,24.700078,186.275364,288.353731,172.269251,34.842028,57.452176,1.664030,509.780061,314.833020
R2S2_TRAIN_D8189639A2F0,3969.271788,390.787135,374.946277,7427.875435,1185.701876,40.125000,25.953507,49.385271,195.095551,48.338053,111.794237,160.132289,24.965522,204.700974,274.181631,226.839716,33.127778,57.242039,1.664845,509.317226,325.413395
R2S2_TRAIN_FD9E18F0B27A,4341.503791,401.788310,389.457778,14792.229416,1186.106705,47.162823,20.891642,46.966829,219.974582,51.059451,119.803585,170.863036,25.618179,156.748215,295.859338,173.964015,34.410132,57.243490,1.659124,510.999015,317.892052
R2S2_TRAIN_E2916682FAFE,4066.659717,394.038620,379.660260,12149.818819,1182.742381,42.875000,4.987201,48.426899,219.915564,47.989372,106.261079,154.250450,25.633680,167.054703,286.472691,157.975100,31.408401,57.419117,1.661471,495.228340,306.832417
R2S2_TRAIN_29051223B03A,4046.690906,397.122512,385.577565,5023.474447,1184.896102,37.685815,26.083538,48.595357,219.938791,56.305385,108.509398,164.814783,24.445837,221.980316,285.604637,243.213180,31.287346,57.100093,1.676629,504.914663,321.676025
R2S2_TRAIN_A5B96C18DEF7,3933.466840,378.556227,377.123175,6212.061336,1159.815663,40.375000,14.120674,48.377370,213.958206,47.978742,108.516508,156.495250,25.546482,180.393389,285.967315,217.194176,31.180421,57.315361,1.659178,518.732156,322.150277
R2S2_TRAIN_896532ACBA21,4092.148598,392.809182,376.873850,7269.313892,1189.203797,40.125000,12.706612,47.844960,220.002586,47.864245,106.880732,154.744977,26.027514,172.829236,283.040634,210.667570,30.931010,57.631202,1.650372,506.310963,326.101996
R2S2_TRAIN_28FE336FFC61,4012.565210,382.109307,364.180767,8883.368386,1186.579227,41.209243,18.168281,47.386690,219.938361,54.914629,107.329986,162.244615,25.679724,156.697596,280.150976,229.338803,32.718999,57.084133,1.682685,508.394912,318.725811
R2S2_TRAIN_C950EC466E16,4086.968391,399.472179,386.840974,9005.814158,1182.493039,42.062500,25.614318,48.636482,215.939329,48.403757,121.380632,169.784389,24.669438,132.144173,287.787916,201.226288,32.762620,57.395065,1.661708,490.004020,309.051683
R2S2_TRAIN_66214D0EEB90,4115.337124,390.800544,380.677468,11410.735281,1181.099713,41.459807,13.013489,48.367593,219.974263,52.399143,100.650040,153.049182,26.066680,146.660325,288.416899,195.277268,32.529427,57.044965,1.674370,508.241890,333.614402
R2S2_TRAIN_F8618DE9E438,4120.649636,327.477791,325.607776,9126.260677,1199.603954,37.629282,24.828966,47.310594,219.925353,54.790035,81.771246,136.561281,26.820464,179.323459,289.127300,223.438699,33.068650,57.527773,1.656500,525.554500,351.206243
R2S2_TRAIN_54C6F201D4B0,4080.056628,392.012864,382.568972,11378.774790,1178.977960,40.750000,27.835962,47.775987,215.736805,47.251209,117.154964,164.406174,24.523368,216.193140,280.143231,225.554195,31.647050,56.331934,1.672722,518.835117,328.211692
R2S2_TRAIN_223B0EE9324C,3972.525653,387.898903,379.050283,10468.766867,1195.417640,38.936353,4.171293,48.700458,219.984888,55.967956,87.608528,143.576484,25.702564,183.111173,278.941778,227.252154,32.591332,57.431020,1.652400,498.285696,312.063036
R2S2_TRAIN_6272E1E3F406,4191.161480,391.396765,382.980790,10516.400147,1195.675155,41.500000,22.305881,47.388425,216.982427,48.960282,109.806601,158.766883,25.220085,191.537270,293.530335,206.923668,33.261956,57.413597,1.652791,511.555307,328.578948
R2S2_TRAIN_99C1A003A67E,4207.923623,401.564343,389.354525,8863.407019,1194.460595,47.639688,25.687561,49.912587,220.033393,49.399932,120.259073,169.659005,24.807026,158.125546,290.013662,228.461613,35.025967,57.515976,1.646406,497.093705,306.832924
R2S2_TRAIN_D8DE750266CE,4158.904635,395.820387,387.469480,12167.027647,1188.013839,42.750000,9.808495,49.001752,219.976724,51.958739,113.252079,165.210819,25.304145,162.006369,286.064552,214.148069,34.347092,57.557679,1.659292,512.768469,314.900133
R2S2_TRAIN_4B94CBE4B488,4046.015166,380.907702,380.986420,10268.948140,1184.578875,40.040814,13.676590,47.772591,220.005211,45.178089,108.592384,153.770474,26.232088,166.518123,290.009981,176.488930,31.119966,57.440645,1.656500,520.098762,328.425344
R2S2_TRAIN_B6D233531052,4308.261388,400.958123,392.136776,13591.058704,1184.705539,45.289495,15.693808,47.230820,219.960387,55.225462,117.148616,172.374078,24.865925,162.927507,292.419344,239.432568,34.276178,57.349299,1.672135,509.797034,328.205322
R2S2_TRAIN_A9DDA417C5BC,4224.638718,395.953056,388.673017,8939.804953,1190.522562,41.432976,23.330137,48.802749,220.008390,46.894717,120.339809,167.234527,24.698915,155.609922,286.150184,195.801212,32.999430,57.324186,1.655107,506.054429,316.344202
R2S2_TRAIN_E408F03AF29F,4105.001766,392.582998,380.390270,8664.485861,1180.565277,40.125000,6.760453,46.699271,213.999065,47.105932,108.641878,155.747810,26.380194,157.228416,290.016270,156.173665,31.157759,57.207041,1.669235,514.891096,325.217286
R2S2_TRAIN_400B04541F0A,4193.038086,398.498247,381.362549,9778.576828,1199.179908,42.780635,4.493574,49.603488,219.986052,58.799708,105.750300,164.550009,25.720509,145.947890,290.715170,250.638340,34.297594,57.165559,1.668500,492.705821,309.083413
R2S2_TRAIN_D55BBE639BF4,4228.248443,394.682244,386.428505,6985.658129,1200.689612,38.448085,16.960845,48.674280,219.930844,58.467540,107.579001,166.046540,25.974327,177.399420,289.241592,219.510561,31.997294,56.485389,1.662976,503.548765,322.324420
R2S2_TRAIN_7B2D209462F5,4129.029229,400.397702,391.178970,12433.754320,1189.130316,45.123978,9.874637,48.523775,220.017224,49.550200,123.882128,173.432328,24.849759,146.407573,286.378373,204.015039,33.352878,57.518818,1.659002,508.407903,319.291035
R2S2_TRAIN_01168A877BA7,4140.979287,389.911587,385.872658,12715.963467,1178.566139,43.000000,23.711739,48.168093,215.292483,47.738832,117.658118,165.396950,25.507127,152.140802,287.477988,189.537400,34.452069,57.268748,1.662100,529.638288,332.611184
R2S2_TRAIN_CDF54B1DC2B8,4262.431775,401.800634,392.316776,13632.330698,1186.880178,47.639688,12.538270,48.530711,219.980048,54.124351,117.332854,171.457205,25.584286,131.575428,289.441916,230.890256,34.325418,57.649500,1.656000,502.209298,321.793886
R2S2_TRAIN_7C3DFA02D0F3,4085.816554,395.171690,381.285725,8182.788412,1199.668378,36.625000,4.516273,49.611619,219.952694,57.957179,109.139510,167.096690,24.700962,180.956882,281.583820,257.375422,34.325821,57.670189,1.652877,496.050196,308.997612
R2S2_TRAIN_0B52DFCB9302,4255.922418,388.950873,380.409060,8125.676475,1185.856225,41.187500,8.086575,48.820228,220.035908,54.068801,104.991324,159.060125,26.819455,171.806556,294.145039,227.623691,31.919643,57.204354,1.676008,510.731937,331.287078
R2S2_TRAIN_7F0C665431AA,4202.270067,401.559905,387.896159,8688.179073,1199.498619,37.316291,19.127751,49.078444,219.955627,57.003078,113.282140,170.285218,26.172406,178.946416,288.135361,227.170505,31.394463,57.623664,1.653600,507.767505,318.669918
R2S2_TRAIN_15E497811415,3373.611126,352.024550,342.860306,8037.709247,1186.757488,32.502606,13.512807,47.097725,182.659214,49.436689,106.504623,155.941312,24.793314,171.620745,275.010081,192.860343,31.841783,57.438281,1.660900,509.585421,325.130684
R2S2_TRAIN_5DF68FAD87E1,4171.741265,385.568917,381.332600,10429.559616,1183.732874,42.875000,22.547906,48.599741,219.945512,51.016309,113.026103,164.042412,26.117044,156.392198,290.698517,225.523976,34.402596,57.037925,1.662517,507.701992,327.646365
R2S2_TRAIN_52827A03D728,4254.917768,399.053765,389.610291,12797.062576,1188.554088,43.875000,14.871372,47.815497,219.955566,49.013400,119.470082,168.483482,25.383952,175.884894,292.499913,217.037749,34.329222,57.580390,1.653383,514.405336,329.420551
R2S2_TRAIN_248F30992E83,4148.720934,401.665654,388.236756,12323.257438,1184.367927,43.750000,9.448159,47.897104,219.917337,55.235706,110.032298,165.268004,25.032093,195.335491,290.152259,175.511602,34.530530,56.961640,1.687241,505.504215,316.164627
R2S2_TRAIN_86C374612C20,3953.175069,377.988817,368.334794,8354.923473,1199.420757,41.437500,6.916150,48.929869,219.987494,54.197462,99.191024,153.388486,26.516922,127.110995,289.000767,175.187178,32.074593,57.575923,1.655600,495.566091,310.065724
R2S2_TRAIN_34335C8E490F,4210.700210,397.571942,387.520538,14719.857837,1183.622561,42.437500,25.217179,47.872548,217.931582,48.731106,119.863286,168.594392,24.681128,156.694013,288.578522,197.197634,34.324564,57.491399,1.659700,509.038519,333.565697
R2S2_TRAIN_7E56AA00B1E6,4239.453398,399.389768,385.569363,10012.960436,1186.421574,42.097051,20.393468,48.187175,220.039561,49.821521,120.016020,169.837540,24.918928,150.605859,292.128053,196.045407,34.584557,56.362501,1.689512,512.506003,318.189590
R2S2_TRAIN_AFC07438BC68,3634.211146,392.834105,379.700535,8907.785314,1199.271209,39.500000,24.745860,49.404269,219.900649,52.485849,107.830693,160.316543,24.674262,154.979551,277.482068,237.939971,32.608792,57.755458,1.647733,505.141898,317.101838
R2S2_TRAIN_9B8712E935A7,4023.942663,382.888579,379.283739,6253.408285,1195.973630,40.483978,26.524664,49.426081,219.957098,58.479173,99.952391,158.431565,24.274881,194.169784,278.963236,243.022457,32.588697,57.504958,1.651156,517.849659,324.332298
R2S2_TRAIN_F24B9F0474D9,4209.640128,395.211277,384.042279,12963.316860,1199.350668,39.446221,17.726617,45.798740,214.935427,51.769490,109.840523,161.610013,26.041904,196.757274,291.328307,197.641203,34.372087,57.568318,1.653700,531.407313,339.364602
R2S2_TRAIN_363D2471E89A,4083.405778,396.167637,384.010845,10302.910955,1192.488031,37.661265,13.338992,48.994925,217.948066,53.398065,110.898094,164.296159,24.776262,140.532504,282.615008,199.764981,32.571017,57.417095,1.650600,507.298340,321.201422
R2S2_TRAIN_3C779D74675A,3934.773431,386.616653,373.715754,6254.977307,1183.824511,39.375000,12.360525,49.298055,219.947835,50.978423,115.494576,166.473000,25.627796,151.211731,286.524011,204.536439,31.352291,57.546068,1.659860,494.272861,304.756203
R2S2_TRAIN_C35B4415F09E,4222.157451,392.060682,381.353076,11134.369948,1172.028422,40.357018,4.839784,48.329165,219.927759,56.223786,105.449944,161.673730,25.906598,160.730792,288.940600,198.519317,31.904503,57.429922,1.661491,503.726767,327.633730
R2S2_TRAIN_DDECF852CA67,4311.233631,394.647496,383.301203,14897.299810,1184.694399,46.552450,12.224140,46.575251,219.945474,57.052309,108.619150,165.671459,26.385305,155.985509,294.545088,149.914416,34.374960,57.448330,1.650793,505.410243,321.888334
R2S2_TRAIN_883EF81590D4,4047.352066,393.596608,380.569106,12233.123830,1200.578249,41.875000,26.142313,47.124806,219.922331,48.788999,111.761074,160.550073,25.269578,218.081309,285.267850,229.219285,34.400323,57.635336,1.653500,512.672593,333.281315
R2S2_TRAIN_4DCA8BC44FEC,4117.837772,398.110907,388.083980,14100.921106,1183.655045,41.000000,25.055050,48.283120,219.953677,49.094364,117.134947,166.229312,25.016348,164.844338,285.875221,195.615537,34.452653,57.044194,1.662500,516.705833,336.328188
R2S2_TRAIN_8BD1EE4DFEEF,4205.639079,402.593281,389.523395,10290.371851,1187.265808,41.375000,11.545348,47.774845,219.990606,48.224216,118.675263,166.899479,25.197731,184.455632,288.753182,193.054217,32.073857,57.475815,1.665598,505.625205,319.803489
R2S2_TRAIN_B18BE8272D7B,4156.889944,392.356973,382.941751,13605.631643,1181.084484,42.890167,8.430701,47.717621,215.980194,46.833400,111.982394,158.815793,25.250954,158.104510,284.617615,184.531990,33.010364,57.293430,1.662800,512.617534,317.167057
R2S2_TRAIN_4E4F466F8BC4,4180.582734,397.137548,380.107956,7395.502115,1199.827915,45.486583,22.935224,48.611067,219.971005,50.836959,108.866962,159.703921,26.224109,154.891242,290.602781,202.313735,34.249753,57.642347,1.654768,504.680603,317.317038
R2S2_TRAIN_785A0D0870C2,4191.465833,394.234491,380.952990,11084.480429,1185.563716,40.062500,6.943415,46.860040,219.918899,57.261393,104.871548,162.132941,26.136883,147.464176,288.375473,140.293036,34.048416,57.629018,1.655865,500.187822,315.751882
R2S2_TRAIN_EAFD8E322023,4093.928856,391.564993,376.086459,6667.853396,1189.635162,41.875000,5.016426,49.638362,219.950940,54.536206,107.718896,162.255102,25.348775,186.611204,283.849640,230.116901,32.696187,57.635413,1.658738,499.006607,311.795316
R2S2_TRAIN_9E3A1FB40FD1,4214.200428,397.169116,387.860643,12544.517551,1194.175636,40.375000,15.604413,48.517241,219.919358,55.684596,117.262120,172.946716,25.783021,151.577699,285.856818,212.910026,34.267454,57.502462,1.650401,506.333322,317.464013
R2S2_TRAIN_3DF18FCFA949,4317.233378,401.167814,389.003999,14615.143966,1182.530218,46.216429,16.610921,47.906386,220.045149,55.255583,107.085936,162.341520,25.665555,192.201936,294.270987,232.727514,34.976171,56.161503,1.690679,509.974626,325.930673
R2S2_TRAIN_562C13111BAD,4255.282007,394.009565,382.490797,13395.676062,1186.451866,44.258081,3.815031,48.736487,219.959671,52.190320,108.267776,160.458096,26.656624,132.462920,293.919968,218.990175,34.447979,57.628637,1.659500,498.113800,307.975314
R2S2_TRAIN_A4089DB7E26B,4314.157936,397.532289,386.095039,13650.410529,1200.407240,39.881585,10.011626,49.217194,219.957424,51.642154,110.793123,162.435277,25.314894,159.601675,291.968973,218.114109,34.523367,57.213827,1.656926,494.752605,311.943769
R2S2_TRAIN_4EA53818B53F,4064.838104,389.093888,382.506393,8144.771357,1186.774753,40.437500,10.942121,48.988121,208.190967,50.332688,109.457479,159.790167,24.305513,198.685856,284.905623,238.817967,32.163345,57.544534,1.655800,507.367262,316.300281
R2S2_TRAIN_243CF76F05D1,3980.743483,382.070057,378.992873,11747.310270,1182.604542,40.062500,14.692348,48.333293,182.659214,46.954894,116.199407,163.154301,24.029197,210.074629,272.480932,173.382663,33.339376,57.574843,1.659700,520.450141,331.306291
R2S2_TRAIN_3F97CABA8E26,4050.238410,392.743330,386.066013,8681.127674,1185.457559,42.687500,4.069194,49.633946,219.974993,51.841807,111.492020,163.333827,25.311761,141.511164,282.121674,207.150981,33.943200,57.268762,1.657367,495.547903,310.774281
R2S2_TRAIN_9CC50E383A6C,4211.051721,399.291878,381.782069,9714.614370,1188.745794,42.810166,9.473774,48.961825,219.982267,54.290035,107.202828,161.492864,25.408927,154.056614,288.755910,222.893845,33.019056,57.063984,1.659497,504.237120,308.438513
R2S2_TRAIN_8B2635A3B46F,4115.174875,368.212495,371.965965,11120.139952,1186.197418,40.125000,25.289893,47.512902,204.036675,50.518436,104.999589,155.518025,26.570567,148.359389,291.488748,219.529925,34.111434,57.588731,1.647303,516.508473,333.044899
R2S2_TRAIN_7AA5284D18C1,4191.565458,403.888319,391.081188,12057.882346,1189.601165,45.364815,24.592434,47.786388,215.976602,51.199969,120.896413,172.096383,24.585287,152.142411,281.373053,227.847941,34.289856,57.409138,1.652321,535.460294,335.466396
R2S2_TRAIN_179CA47087E1,3767.617875,383.082665,370.239829,7910.312946,1188.361808,35.560368,21.020998,49.169988,216.757017,46.343968,105.548994,151.892962,25.778847,232.412363,284.804506,225.214848,31.205476,57.306978,1.663687,511.970715,324.339916
