clock,air_volume,cold_air_press,hot_air_press,oxygen,hot_air_temp,coal_rate,humidity,gas_rate,furnace_top_press,upper_press_diff,lower_press_diff,total_press_diff,air_press_ratio,furnace_top_temp_avg,air_speed,furnace_throat_temp
2024-03-07 02:00:00,4195.9893,398.8305,387.9322,8538.6613,1199.7066,41.625,5.1645,49.2261,220.0372,53.1,114.7971,167.8971,24.9979,137.0004,287.173,218.5088
2024-03-07 03:00:00,4159.8168,395.661,384.3213,8653.6712,1200.0432,41.4375,5.3519,49.2497,219.944,54.7269,109.6527,164.3796,25.3122,133.022925,286.8795,220.9483
2024-03-07 04:00:00,4224.133,397.3235,386.0841,8681.1623,1199.3644,42.5938,5.2783,49.2609,219.9864,55.5103,110.5862,166.0941,25.4457,130.2862,290.1181,215.3587
2024-03-07 05:00:00,4170.8465,401.2467,389.9967,8445.6166,1200.7814,42.0625,5.3546,49.2013,219.9393,55.1909,114.8722,170.0658,24.5341,141.67215,284.4402,216.0902
2024-03-07 06:00:00,4208.4411,399.5994,388.5756,8576.5059,1199.3578,41.0,5.347,49.1801,219.9797,54.7978,113.7969,168.5947,24.9646,139.085325,287.5474,214.6454
2024-03-07 07:00:00,4164.9683,398.8671,387.3732,8664.4735,1201.3867,41.0625,5.1448,48.9516,219.9435,54.1983,113.2305,167.4288,24.8822,140.62355,285.7025,212.2188
2024-03-07 08:00:00,4196.7719,399.6024,388.6029,8694.9133,1200.2249,42.0313,5.196,49.1044,219.9841,54.2367,114.383,168.6197,24.9,137.08525,286.9321,217.8568
2024-03-07 09:00:00,4152.9844,398.3672,386.8721,8705.3274,1199.7094,41.6875,5.275,49.4273,219.9301,55.8471,111.0945,166.9416,24.8777,140.1373,284.8407,227.0274
2024-03-07 10:00:00,4188.6289,399.6917,388.5314,8738.9298,1200.0041,41.8438,5.2565,49.4604,220.0237,56.1246,112.3795,168.5041,24.8704,139.225,286.3914,231.5427
2024-03-07 11:00:00,4161.8969,399.3452,387.8406,9044.0671,1202.1235,41.25,5.0635,49.1159,219.9801,55.5469,112.3249,167.8718,24.7996,141.498625,285.366,232.3709
2024-03-07 12:00:00,4184.8476,400.1656,389.1684,8886.9036,1199.8078,40.8125,4.7614,49.4378,219.9871,55.8235,113.3572,169.1807,24.7479,136.77555,285.707,223.8253
2024-03-07 13:00:00,4152.6555,399.8563,388.4056,8913.2921,1200.2949,40.8438,4.8828,49.1058,219.9848,55.5517,112.8701,168.4218,24.6626,159.745975,284.0546,222.4474
2024-03-07 14:00:00,4214.0775,395.9044,384.7517,8798.929,1200.063,41.1563,5.0401,48.865,219.9674,54.3575,110.4261,164.7836,25.583,137.731675,290.3961,212.9316
2024-03-07 15:00:00,4119.0028,400.76,389.6324,8699.1519,1199.847,41.6875,5.3595,49.2408,219.9479,54.3346,115.3533,169.6879,24.2858,150.577875,280.9874,215.1859
2024-03-07 16:00:00,4169.4903,399.2777,388.3301,8739.9786,1200.3703,40.875,5.6177,49.2471,219.9796,54.2876,114.0655,168.3531,24.7747,154.51535,285.2612,226.7583
2024-03-07 17:00:00,4137.9744,399.0562,387.8193,8466.4485,1199.6685,40.875,5.825,49.4094,220.0466,54.8702,112.904,167.7743,24.6678,151.116625,283.2458,231.0084
2024-03-07 18:00:00,4194.6639,396.552,385.5023,8436.9224,1200.0336,41.125,6.039,49.2484,220.0234,55.4402,110.0402,165.4804,25.3538,153.8465,288.5715,232.3924
2024-03-07 19:00:00,4170.505,398.0746,386.6953,8625.4178,1199.953,40.8125,6.2068,49.0742,219.9205,56.2556,110.5169,166.7725,25.0112,153.002325,286.1981,235.2249
2024-03-07 20:00:00,4200.05,397.2562,386.0974,8588.4988,1200.2013,41.875,6.5098,49.1977,220.072,55.8317,110.192,166.0237,25.3005,155.323875,288.5959,226.6418
2024-03-07 21:00:00,4134.4788,395.9251,384.6427,8632.0342,1199.7804,42.75,6.6071,49.3581,219.9776,54.4554,110.2072,164.6626,25.1172,143.808825,284.9051,213.4031
2024-03-07 22:00:00,4188.7358,396.9345,385.8871,8575.752,1200.0226,42.5,6.4428,49.5695,219.9745,54.8438,111.0696,165.9134,25.2576,140.933425,287.9693,211.4599
2024-03-07 23:00:00,4162.6031,395.2146,383.7902,8527.6459,1199.9183,42.4375,6.2451,49.2588,219.9957,54.7586,109.036,163.7946,25.4218,143.634175,287.387,210.3674
2024-03-08 00:00:00,4203.8747,395.3803,384.3301,8435.3126,1200.2428,42.3438,6.2196,49.1605,219.9714,54.0329,110.326,164.3589,25.5894,144.4079,289.9902,214.4558
2024-03-08 01:00:00,4182.5509,397.9347,386.5304,8693.2379,1199.7099,41.75,6.1913,49.3072,219.9618,54.9256,111.6437,166.5693,25.1147,145.60975,287.063,225.1045
2024-03-08 02:00:00,4201.4143,396.3499,385.2522,8630.4785,1200.2623,42.1563,5.8175,49.014,219.9954,54.7203,110.5368,165.2572,25.4334,141.257475,289.2491,225.7394
2024-03-08 03:00:00,4185.4167,401.1237,389.7546,8692.6885,1199.6355,42.5625,5.3786,49.0906,219.8968,55.5839,114.2764,169.8603,24.6485,144.441725,285.4009,224.101
2024-03-08 04:00:00,4233.8677,399.4092,388.2634,8587.4764,1200.0532,41.5938,4.9558,49.0618,220.0302,55.7357,112.5037,168.2363,25.1773,151.724125,289.6431,222.9367
2024-03-08 05:00:00,4166.0484,398.9986,387.7182,8711.9719,1200.0017,41.4375,4.5435,49.2044,219.9456,55.596,112.1691,167.7657,24.8394,148.0991,285.3079,215.7286
2024-03-08 06:00:00,4193.2728,396.7022,385.657,8749.6187,1200.0081,41.375,4.4877,48.942,219.9628,55.1072,110.5861,165.6933,25.3139,148.816625,288.4078,213.289
2024-03-08 07:00:00,4164.4117,399.3106,388.1049,8756.7427,1199.9416,41.5,4.5948,48.8494,219.9889,54.3771,113.7382,168.1153,24.7729,146.837125,284.9421,210.4684
2024-03-08 08:00:00,4198.9032,400.7373,389.8331,8649.8538,1200.0974,41.4063,4.6469,48.8891,219.9888,55.5027,114.3445,169.8472,24.7268,144.029275,286.3423,213.1743
2024-03-08 09:00:00,4160.8662,398.2289,387.0381,8915.6914,1199.8175,41.5625,4.7375,49.0757,219.989,56.113,110.933,167.046,24.9157,142.540775,285.3443,220.1123
2024-03-08 10:00:00,4157.4037,397.79,386.9869,8874.8234,1200.2022,41.4375,4.7962,48.8781,219.934,55.4845,111.5688,167.0533,24.893,141.597225,285.1627,223.2731
2024-03-08 11:00:00,4150.2443,399.3323,388.2101,8811.5078,1199.8617,41.9375,4.4722,48.6913,220.0275,55.0659,113.1158,168.1817,24.6806,141.3097,283.9197,221.5361
2024-03-08 12:00:00,4160.1973,398.2955,387.4792,8940.769,1200.6246,41.9375,4.1706,48.8187,219.9481,53.7007,113.8242,167.5249,24.8404,143.22155,285.1515,215.0009
2024-03-08 13:00:00,4163.9456,398.4744,387.3099,8979.1376,1199.4261,42.0313,3.9774,48.7294,219.9375,53.3345,114.0431,167.3776,24.8874,145.51285,285.319,208.8966
2024-03-08 14:00:00,4221.5021,397.4266,386.3401,9044.793,1200.5477,42.0313,3.9909,48.635,219.9859,54.6438,111.7094,166.3531,25.3815,147.681525,290.0162,208.0595
2024-03-08 15:00:00,4176.4427,394.1236,382.8723,9046.6558,1199.4395,41.9688,3.9294,48.9722,219.989,54.25,108.6266,162.8766,25.6445,138.024675,288.7847,205.8998
2024-03-08 16:00:00,4210.3759,394.3784,383.2212,9029.0039,1200.3341,42.9375,3.628,49.0926,219.9042,54.69,108.6274,163.3173,25.7881,142.287025,291.0806,211.5164
2024-03-08 17:00:00,4173.5681,394.0331,382.7148,8639.4389,1199.7108,42.875,3.5889,49.354,219.9702,55.7439,107.0073,162.7512,25.6519,145.736975,288.7167,221.416
2024-03-08 18:00:00,4214.4136,396.08,384.8869,8801.9393,1198.4203,42.0938,3.5782,49.0135,220.0663,55.3431,109.4794,164.8225,25.5862,151.334175,290.0342,223.3364
2024-03-08 19:00:00,4187.9145,398.5987,387.323,8843.3069,1201.4647,42.0938,3.6976,48.9676,220.0151,54.7826,112.5239,167.3065,25.0383,145.820675,287.3315,218.6207
2024-03-08 20:00:00,4234.7195,398.8337,387.5626,8750.8879,1200.2735,42.4688,3.6593,49.079,219.9559,54.4655,113.1417,167.6072,25.2703,155.91285,290.1447,221.2017
2024-03-08 21:00:00,4179.0015,397.6304,386.2771,8680.4616,1199.206,42.0,3.7007,49.0406,219.9791,55.0106,111.2865,166.2971,25.1359,154.45445,286.888,217.6196
2024-03-08 22:00:00,4202.1623,396.0946,384.9405,8597.5401,1200.5048,41.625,3.563,49.0238,219.9761,55.2121,109.7479,164.96,25.4866,152.49755,289.5522,215.4651
2024-03-08 23:00:00,4180.2603,397.9545,386.5897,8719.53,1199.655,41.4063,3.4875,49.0401,219.977,55.2866,111.3292,166.6159,25.0971,154.861825,286.8843,214.4715
2024-03-09 00:00:00,4212.7424,396.8182,385.6537,9032.2205,1200.3576,41.0625,3.4401,49.0478,219.98,55.7374,109.9384,165.6758,25.4336,160.86285,289.7905,216.1456
2024-03-09 01:00:00,4167.6016,395.3573,384.0857,8858.667,1199.7073,40.9375,3.3425,49.2701,219.9598,54.2851,109.8365,164.1216,25.4005,154.906975,287.4858,213.9648
2024-03-09 02:00:00,4195.1693,399.5566,388.5361,8809.6173,1199.9675,40.9375,3.2292,49.2814,219.9381,55.3148,113.2852,168.6,24.896,147.9031,286.8214,218.8644
2024-03-09 03:00:00,4198.5294,396.8152,385.3511,8765.1777,1200.0053,41.0,3.7316,48.6517,220.0512,55.1012,110.2,165.3012,25.4045,160.0956,288.9486,222.8811
2024-03-09 04:00:00,4208.5104,398.1645,387.2409,8606.3847,1200.1023,41.6563,4.4177,49.0197,219.8911,55.1153,112.2337,167.3462,25.1588,147.3185,288.529,217.1517
2024-03-09 05:00:00,4175.2249,399.1391,387.9162,8480.7257,1199.7169,41.875,5.0219,49.2701,220.0277,56.2601,111.6429,167.9014,24.8748,157.23655,285.7919,218.4333
2024-03-09 06:00:00,4255.0416,398.0165,386.7789,8676.8665,1200.0593,40.9688,5.3566,48.7023,220.0337,55.4656,111.2846,166.7529,25.5221,168.8719,291.9434,224.3507
2024-03-09 07:00:00,4165.9982,398.5864,387.4166,8414.3479,1199.8828,41.6563,5.423,48.8562,219.9326,55.9127,111.5739,167.4866,24.8847,153.39755,285.4733,216.9136
2024-03-09 08:00:00,4210.5155,399.461,388.5117,8464.9027,1200.0582,41.9063,5.357,49.245,220.008,56.3229,112.1839,168.5068,24.9945,151.58245,287.8886,220.8937
2024-03-09 09:00:00,4186.0175,396.7996,385.3802,8626.3589,1199.7636,41.8125,5.3156,49.0774,219.9547,56.4359,108.9888,165.4247,25.3158,153.2947,288.0203,230.8148
2024-03-09 10:00:00,4198.132,396.2324,385.148,8765.1307,1200.2979,42.4375,5.3876,48.8978,219.9973,55.6962,109.4547,165.1509,25.4361,151.10485,289.1058,233.5182
2024-03-09 11:00:00,4155.7775,396.3241,384.9801,8821.481,1199.7349,42.5313,5.1412,48.9373,220.0071,55.4712,109.4986,164.9699,25.1966,167.36485,286.147,241.5134
2024-03-09 12:00:00,4214.3829,398.1953,387.042,8998.2232,1200.5645,40.8125,4.366,48.6323,220.0246,56.5906,110.4286,167.0192,25.239,159.526,289.129,238.1966
2024-03-09 13:00:00,4178.0592,398.3622,386.907,8854.808,1199.5201,40.875,4.2314,48.6724,219.9307,55.5036,111.4705,166.974,25.0291,157.76145,286.5685,226.2495
2024-03-09 14:00:00,4186.282,396.2332,385.1743,8955.4329,1200.4548,41.9375,4.0727,48.5989,220.012,54.3502,110.8148,165.165,25.3595,161.990825,288.312,217.3651
2024-03-09 15:00:00,4167.8338,397.6551,386.2383,8819.9232,1199.4785,41.9375,3.9923,48.7357,219.9437,55.9299,110.3661,166.296,25.0724,150.45405,286.222,214.1534
2024-03-09 16:00:00,4215.095,399.5314,388.3032,8892.2149,1200.5155,42.375,4.0644,48.8007,220.0352,55.6272,112.6406,168.2678,25.0572,161.508675,288.4464,217.0314
2024-03-09 17:00:00,4159.5826,395.1023,383.7355,8749.9601,1199.5957,42.1875,4.3908,48.8899,219.9097,56.0627,107.7672,163.83,25.3975,158.1599,287.181,220.1757
2024-03-09 18:00:00,4216.9155,395.7672,384.4988,8603.2318,1200.4117,42.0313,4.7414,48.8613,220.0513,56.4309,108.0181,164.449,25.6491,154.772625,290.8278,221.4557
2024-03-09 19:00:00,4172.9209,396.5098,385.1366,8729.4435,1199.5145,42.0,4.879,48.7286,219.9568,55.4755,109.7055,165.181,25.268,160.42525,287.2104,222.5208
2024-03-09 20:00:00,4195.1361,394.2498,383.0889,8674.0589,1200.2283,42.125,5.0039,48.8961,220.0469,55.2527,107.7871,163.0398,25.7344,154.5772,290.0796,224.5459
2024-03-09 21:00:00,4173.9037,396.5074,385.1035,8700.5368,1199.7326,42.0,4.8378,49.0214,219.9733,55.782,109.3458,165.1278,25.2824,159.555625,287.3453,221.621
2024-03-09 22:00:00,4253.0422,395.2958,383.8979,8753.9531,1200.2933,41.9375,4.9578,48.7069,219.9846,55.5364,108.3743,163.9107,25.9503,163.398775,293.5916,218.9959
2024-03-09 23:00:00,4154.3199,395.7514,384.5041,8722.7903,1199.6106,41.8125,4.9748,48.8933,219.9686,55.3229,109.2098,164.5327,25.26,156.2781,286.3254,214.3731
2024-03-10 00:00:00,4190.0248,396.0919,385.0383,8789.241,1200.2826,42.125,4.8426,48.9916,219.9916,55.6777,109.3666,165.0443,25.3962,151.45265,288.567,218.9386
2024-03-10 01:00:00,4145.7917,394.3974,383.1113,8662.7447,1199.736,42.1875,4.9945,49.1452,220.0026,55.0329,108.0752,163.1081,25.423,156.39645,286.5673,228.8719
2024-03-10 02:00:00,4186.8398,391.3926,380.2183,8855.5803,1200.4669,42.375,5.3957,48.7785,219.907,54.1156,106.1918,160.3074,26.1255,153.423225,291.2867,228.4944
2024-03-10 03:00:00,4159.3088,396.9177,385.73,8633.9237,1199.4189,42.3125,5.6771,49.1911,219.9477,55.6346,110.1449,165.7794,25.1038,143.507625,285.9275,227.9835
2024-03-10 04:00:00,4211.3784,396.5764,385.4518,8688.3816,1200.2852,42.5,5.7006,48.9414,220.0599,55.624,109.7811,165.4086,25.4683,154.81375,289.8383,231.2635
2024-03-10 05:00:00,4155.2596,396.2828,385.2941,8558.7489,1199.7381,42.0,5.7659,48.9167,219.991,55.4484,109.8437,165.2913,25.1425,153.05425,285.9645,225.7874
2024-03-10 06:00:00,4235.2149,397.736,386.6768,8538.7359,1200.1865,41.9063,5.8622,48.7941,219.9645,55.4609,111.2511,166.712,25.4149,144.6546,290.7369,218.1515
2024-03-10 07:00:00,4156.3699,396.9119,385.6371,8556.7707,1199.6604,42.625,6.0326,49.0782,219.9603,54.9852,110.6919,165.6772,25.0979,135.54175,285.8147,211.6028
2024-03-10 08:00:00,4185.3293,397.1884,386.2215,8673.53,1200.3705,42.8438,6.007,49.1404,219.9742,56.2639,109.9829,166.2468,25.1832,136.890825,287.5661,210.815
2024-03-10 09:00:00,4130.3658,399.0856,387.9032,8509.7797,1199.6416,43.625,6.0292,49.1196,219.9809,56.2508,111.6794,167.9302,24.6086,149.4262,282.7106,217.9371
2024-03-10 10:00:00,4139.9853,397.4259,386.6124,8701.1284,1200.2617,42.875,6.1772,49.1768,220.0038,55.997,110.6128,166.6098,24.8547,146.277,284.1981,225.2967
2024-03-10 11:00:00,4135.4752,398.7305,387.4509,8945.6126,1199.6621,42.3125,6.0662,49.1205,220.0489,55.2908,112.1127,167.4034,24.7079,149.747625,283.3092,228.2623
2024-03-10 12:00:00,4200.293,397.7755,386.6036,8931.5883,1200.4222,41.875,6.0987,48.881,220.006,53.8648,112.7325,166.5973,25.222,146.8353,288.3972,227.0475
2024-03-10 13:00:00,4182.1526,395.3963,383.8097,8966.4916,1199.4673,43.25,5.9094,48.5011,220.0205,52.2864,111.4973,163.7837,25.5465,140.853925,288.6104,217.6509
2024-03-10 14:00:00,4172.381,393.5515,382.427,8791.3944,1200.6143,43.3125,5.5521,48.3429,219.932,54.2526,108.2474,162.5,25.6873,151.0591,288.9676,218.8469
2024-03-10 15:00:00,4083.4188,394.1049,383.0606,8945.6233,1199.4487,42.5938,4.9785,48.4968,219.9877,55.3017,107.7694,163.0711,25.0493,150.25035,282.2222,219.7785
2024-03-10 16:00:00,4117.5287,399.0182,388.2368,8926.3438,1200.5692,41.75,4.8329,48.3898,219.9683,55.2136,113.0554,168.269,24.4756,161.133325,281.7854,219.2519
2024-03-10 17:00:00,4145.5418,397.0723,385.6845,8752.0586,1199.5597,41.125,4.585,48.1519,220.0128,55.77,109.8965,165.6665,25.0306,156.076575,285.0263,227.6354
2024-03-10 18:00:00,4198.4631,399.3646,388.197,8727.256,1200.1274,40.875,4.7537,48.6854,220.0074,56.2164,111.9666,168.183,24.9721,161.6346,287.3154,226.6219
2024-03-10 19:00:00,4174.0219,400.1877,388.8004,8889.6685,1199.7785,41.875,5.5134,48.3063,219.9279,55.8101,113.0672,168.8774,24.7211,155.368675,285.2196,222.6593
2024-03-10 20:00:00,4226.1898,400.6881,389.3753,8863.5137,1200.3246,41.875,5.4659,48.2039,220.0457,55.7228,113.6047,169.3275,24.9635,159.212225,288.4949,218.1217
2024-03-10 21:00:00,4171.6467,398.7702,387.3552,8854.281,1199.603,41.4375,5.1255,48.1691,219.9391,55.4394,111.9677,167.4071,24.9217,158.0888,285.8286,211.3327
2024-03-10 22:00:00,4216.507,399.0813,387.8881,8790.9071,1200.2638,41.3125,4.8415,48.3021,219.9796,54.6219,113.2863,167.9082,25.1232,150.40035,288.7337,208.2924
2024-03-10 23:00:00,4138.7956,399.4431,388.2017,8798.0756,1199.5485,42.25,5.1046,48.4211,219.9733,55.6107,112.6143,168.2249,24.6009,157.3323,283.0802,211.25
2024-03-11 00:00:00,4188.6514,399.8282,388.6859,8804.2391,1200.4099,40.875,5.3012,48.0676,220.0462,56.6463,111.9953,168.6416,24.8485,173.74045,286.3671,214.8915
2024-03-11 01:00:00,4166.2745,397.8828,386.5378,8723.8812,1199.7259,41.4063,5.6768,48.2005,219.9282,55.0139,111.5922,166.606,25.0121,149.625425,285.957,216.2123
2024-03-11 02:00:00,4202.1201,400.5823,389.5463,8604.4774,1200.2171,41.7813,5.9365,48.4725,219.9879,54.4696,115.0911,169.5606,24.7895,160.5873,286.7548,220.8532
2024-03-11 03:00:00,4162.9225,398.889,387.5115,8597.1221,1199.8181,41.8125,5.959,48.2751,220.0095,54.4866,113.0188,167.5054,24.8634,156.373625,285.1731,225.2239
2024-03-11 04:00:00,4200.4663,400.0294,388.9206,8668.6915,1200.2437,42.0625,6.1033,48.3941,219.9119,54.7448,114.2687,169.0179,24.8705,167.891825,286.9992,232.569
2024-03-11 05:00:00,4128.7475,395.8734,384.669,8791.3877,1199.7227,41.2813,6.3172,48.2127,220.0257,55.2045,109.4388,164.6456,25.0834,165.463,284.4566,230.5283
2024-03-11 06:00:00,4193.7963,396.3052,385.2104,8684.9252,1200.4,40.8438,6.4369,47.7672,219.9223,55.7001,109.5846,165.2842,25.3849,166.5197,288.7759,216.2651
2024-03-11 07:00:00,4165.7029,399.1771,387.9167,8513.5037,1199.4082,41.7188,6.5118,47.8128,219.9674,55.6537,112.2977,167.9514,24.8074,153.058125,285.0413,205.1326
2024-03-11 08:00:00,4213.5331,399.6386,388.5505,8502.4371,1200.4584,42.3125,6.6087,48.3146,220.0356,55.3732,113.1388,168.5119,25.0165,151.968675,288.2087,201.221
2024-03-11 09:00:00,4169.6761,398.2006,386.8238,8801.2111,1199.6552,42.5313,6.8065,48.0556,219.8847,54.8024,112.1336,166.936,24.9826,165.193625,286.0,206.8779
2024-03-11 10:00:00,4186.9789,398.2048,387.0931,8730.1366,1200.1593,42.375,7.088,48.2829,220.0151,56.3085,110.7695,167.078,25.0694,151.01565,287.1242,212.6673
2024-03-11 11:00:00,4144.6482,399.1666,387.7218,8672.4013,1200.0028,42.0625,7.1985,48.3383,219.9918,55.5359,112.1944,167.7302,24.7156,159.40345,283.8156,214.9374
2024-03-11 12:00:00,4195.9579,392.1945,380.9201,8812.6569,1199.8063,42.25,6.8833,48.1744,219.9238,55.0596,105.9376,160.9972,26.0721,150.816925,291.4051,209.764
2024-03-11 13:00:00,4156.5699,398.4772,387.0024,8720.0604,1200.0862,42.7188,7.222,48.3638,220.0697,56.0659,110.8608,166.9267,24.905,156.5753,285.0477,202.2961
2024-03-11 14:00:00,4187.018,398.0701,386.7653,8810.3426,1199.9444,42.0313,6.8431,48.5982,219.989,55.1406,111.6357,166.7763,25.109,172.9741,287.2585,200.3937
2024-03-11 15:00:00,4161.9295,395.2278,383.5332,7205.8014,1199.9834,41.75,7.0796,48.4384,219.9386,54.6786,108.9185,163.5971,25.4472,162.3389,287.5091,193.0808
2024-03-11 16:00:00,4199.5166,399.6227,388.23,6654.6411,1199.8642,41.1875,7.3802,48.7819,220.0282,54.5597,113.6439,168.2035,24.9761,180.365075,287.2747,199.4461
2024-03-11 17:00:00,4158.0099,395.8667,384.1124,6829.5775,1199.7548,39.5625,7.2907,48.8001,219.9948,54.1996,109.9245,164.124,25.3465,176.879125,286.8248,210.592
2024-03-11 18:00:00,4177.1639,395.2916,383.8961,6933.6407,1200.2977,40.0,7.2555,48.7532,219.9376,54.3657,109.5902,163.956,25.4857,154.403025,288.3664,208.6921
2024-03-11 19:00:00,4146.0319,396.7356,385.1463,6825.7977,1199.697,41.1875,7.1272,49.0486,220.0112,55.5938,109.5426,165.1364,25.115,166.412175,285.4225,211.1374
2024-03-11 20:00:00,4184.2759,394.1602,382.863,6854.2998,1200.002,41.2188,6.78,48.8052,219.9884,55.9899,106.886,162.8759,25.6986,177.1015,289.4565,215.3881
2024-03-11 21:00:00,4137.0275,395.4329,383.8451,6941.6201,1199.9418,41.5,6.5465,48.7587,219.931,55.9485,107.9633,163.9118,25.2483,173.9847,285.5937,213.7971
2024-03-11 22:00:00,4198.3561,395.6446,384.2433,6930.1052,1199.7504,41.5625,6.3833,48.8884,219.9393,55.4368,108.8658,164.3026,25.5577,171.874625,289.5257,209.6832
2024-03-11 23:00:00,4161.3881,396.2088,384.483,6866.914,1200.0004,41.6563,6.1275,48.8626,219.9355,55.1774,109.3662,164.5436,25.2979,167.952675,286.887,205.1091
2024-03-12 00:00:00,4188.96,395.9715,384.5653,6903.627,1199.6515,41.6875,6.1647,49.265,220.0752,55.2713,109.2171,164.4885,25.4797,159.027525,288.6682,203.8214
2024-03-12 01:00:00,4159.6675,397.6931,385.9834,6813.4665,1200.0509,41.8125,6.3844,49.3125,219.9905,55.2905,110.7031,165.9935,25.0677,175.148275,285.8899,213.3078
2024-03-12 02:00:00,4226.4129,396.2093,384.5787,6907.6272,1200.0182,41.625,6.5687,48.9166,219.9652,54.7448,109.8694,164.6142,25.6858,163.6346,291.3339,223.8328
2024-03-12 03:00:00,4154.5784,398.2108,386.6034,6808.1994,1200.064,42.4375,7.15,49.2499,219.9646,55.604,111.0221,166.646,24.948,168.43365,285.2324,230.162
2024-03-12 04:00:00,4188.5789,398.5382,387.1143,6810.5875,1200.1898,42.4375,7.2417,49.2305,220.0639,55.4354,111.6213,167.0567,25.0806,168.126125,287.1925,230.0191
2024-03-12 05:00:00,4149.9032,396.6065,384.9414,6838.8728,1201.5249,42.375,7.0559,48.723,219.9482,55.2367,109.7569,164.9936,25.1575,173.861825,286.1177,224.404
2024-03-12 06:00:00,4170.0762,397.9811,386.6411,6923.4119,1200.1464,41.875,6.96,49.0061,220.0005,54.9858,111.6531,166.6388,25.0327,172.71855,286.2331,220.2555
2024-03-12 07:00:00,4131.9763,396.4824,384.9828,6978.5833,1199.8192,41.375,6.9541,48.8105,219.9659,55.5557,109.4673,165.023,25.0509,181.1244,284.5275,220.8707
2024-03-12 08:00:00,4176.4668,395.2961,383.9904,7042.1179,1200.0877,41.5625,6.9557,48.9102,220.0011,54.4215,109.5668,163.9883,25.4764,172.680125,288.2217,214.2691
2024-03-12 09:00:00,4116.7131,398.5682,387.1338,7006.3649,1199.7067,41.3438,7.041,48.9353,219.9508,55.6274,111.5602,167.1876,24.6345,171.34535,282.2454,215.0646
2024-03-12 10:00:00,4140.6,397.8578,386.6575,6950.6312,1200.1035,39.5313,6.8925,48.7064,219.9417,55.0327,111.6786,166.7113,24.8528,168.369575,284.222,224.5627
2024-03-12 11:00:00,4020.9362,398.5131,387.6002,7004.3905,1196.8603,38.5938,6.2919,48.6578,219.9512,55.6716,111.9732,167.6448,23.9933,183.48565,274.8398,234.0449
2024-03-12 12:00:00,4016.5695,393.6418,383.4354,7067.775,1169.3014,37.5625,5.8628,48.5416,219.8053,54.8555,108.7731,163.6286,24.5529,187.986825,271.7036,239.2722
2024-03-12 13:00:00,3990.0206,388.5696,377.6565,6678.0873,1185.1115,38.3125,5.1977,48.0955,219.9741,53.6289,104.0583,157.6872,25.3104,186.71405,276.1585,228.7473
2024-03-12 14:00:00,4042.5374,388.4435,377.423,6050.5348,1197.6623,39.25,5.1112,48.4139,219.9037,53.2203,104.2986,157.5189,25.666,173.51735,282.3195,217.0059
2024-03-12 15:00:00,3974.5406,388.917,377.907,6039.6409,1200.944,39.3125,4.9372,49.0311,220.0623,52.2892,105.5597,157.8489,25.1877,175.108375,277.9316,217.3588
2024-03-12 16:00:00,4025.3082,390.0332,379.1026,5925.1109,1195.3041,37.4375,4.971,48.7134,220.0187,52.6917,106.3866,159.0783,25.3124,184.518725,279.6663,221.014
